age,education,housing,contact,month,duration,campaign,pdays,previous,poutcome
50,1,0,0,10,215,2,78,2,1
47,2,0,0,10,124,1,-1,0,3
80,0,0,0,10,746,2,86,1,1
61,2,1,0,10,377,1,520,1,1
47,2,0,0,10,424,2,213,3,2
30,1,0,0,10,279,1,148,1,0
21,0,0,0,10,445,1,-1,0,3
62,2,0,0,10,212,2,-1,0,3
26,1,0,0,10,217,1,-1,0,3
36,1,0,0,10,640,1,-1,0,3
87,0,0,0,10,144,1,-1,0,3
61,0,0,0,10,480,1,-1,0,3
70,1,0,0,10,196,2,-1,0,3
60,2,0,0,10,294,1,270,1,0
41,2,0,0,10,257,3,-1,0,3
22,1,0,0,10,368,2,-1,0,3
60,1,0,0,10,416,2,-1,0,3
54,1,0,0,9,182,1,81,1,0
35,2,0,0,9,188,1,186,1,2
59,1,0,0,9,162,2,-1,0,3
29,3,0,0,9,46,3,-1,0,3
48,1,1,0,9,1233,1,351,2,0
37,2,0,0,9,149,1,-1,0,3
36,2,1,0,9,566,1,182,7,0
52,1,1,0,9,412,1,-1,0,3
67,1,0,0,9,537,1,-1,0,3
36,2,0,0,9,217,1,70,2,0
64,3,0,0,9,181,4,183,7,2
29,1,0,0,9,358,1,-1,0,3
27,2,0,0,9,284,2,273,1,0
76,0,0,1,9,383,1,-1,0,3
34,2,0,0,9,358,1,162,2,0
54,1,0,0,9,464,5,192,8,1
67,0,0,0,9,455,2,84,2,1
24,1,1,0,9,368,2,80,2,2
53,1,0,0,9,178,1,-1,0,3
33,1,0,0,9,262,1,94,2,2
24,2,0,0,9,118,1,-1,0,3
32,2,0,0,9,165,1,91,7,2
60,2,0,0,9,98,1,91,2,0
64,2,0,1,9,201,1,-1,0,3
35,2,0,0,9,696,2,88,12,0
24,1,0,0,9,263,1,90,1,0
42,2,0,0,9,193,2,-1,0,3
40,2,0,0,9,147,1,96,8,2
33,2,1,0,9,266,2,92,3,0
71,0,0,0,9,301,2,91,1,2
52,1,0,0,9,293,3,190,10,0
47,1,0,0,9,213,1,190,1,1
49,0,0,0,9,269,2,-1,0,3
26,2,0,0,9,166,1,195,1,2
40,2,0,0,9,69,3,-1,0,3
32,2,0,0,9,199,1,-1,0,3
33,1,0,0,9,131,1,96,5,0
35,2,1,0,9,229,2,96,3,2
53,2,0,0,9,166,3,97,7,2
20,3,0,0,9,244,2,-1,0,3
44,2,1,0,9,172,1,91,5,2
21,1,0,1,9,513,1,91,1,2
36,1,0,2,9,71,1,378,1,2
31,2,0,0,9,90,3,93,6,2
42,1,1,0,9,227,3,93,6,2
33,1,0,0,9,253,1,92,4,0
29,2,0,0,9,226,1,92,1,1
30,1,0,0,9,110,1,279,1,0
32,2,0,0,9,126,1,92,5,0
54,1,0,0,9,104,1,99,2,1
82,2,0,1,9,226,1,-1,0,3
47,2,0,0,9,89,1,97,3,2
48,1,1,0,9,169,1,196,2,2
77,1,0,0,9,134,1,-1,0,3
38,1,1,0,9,893,7,-1,0,3
27,2,0,0,9,192,2,92,2,0
43,1,1,0,9,707,2,97,2,2
33,1,0,0,9,627,2,192,1,2
27,1,0,1,9,411,4,192,1,1
76,0,0,0,9,122,1,92,3,2
81,0,0,1,9,135,1,94,2,1
71,0,0,0,9,186,2,98,1,2
39,1,1,0,9,226,1,94,4,2
18,0,0,0,9,210,1,93,1,2
58,1,0,0,9,495,1,93,1,2
44,1,0,0,9,167,1,92,1,2
67,1,0,0,9,259,1,92,2,0
31,1,0,0,9,239,2,93,2,2
61,1,0,0,9,381,1,-1,0,3
36,1,0,0,9,193,1,92,1,2
56,0,0,1,9,271,2,92,4,2
24,1,0,0,9,256,2,92,3,0
33,1,0,0,9,130,1,95,2,0
34,3,1,0,9,295,1,200,2,2
58,1,0,0,9,301,1,94,3,0
64,3,0,1,9,167,1,-1,0,3
27,1,0,0,9,183,1,94,1,2
63,2,0,0,9,432,5,-1,0,3
23,1,0,0,9,250,1,-1,0,3
37,2,0,0,9,175,1,200,1,2
43,2,0,0,9,380,1,88,1,0
35,2,1,0,9,445,2,95,1,0
33,0,0,0,9,984,5,-1,0,3
75,2,0,0,9,1248,2,94,2,0
40,2,1,2,9,85,1,-1,0,3
52,2,0,0,9,209,1,91,2,0
55,2,0,0,9,134,2,91,1,2
71,1,0,0,9,747,2,-1,0,3
78,2,0,1,9,135,1,-1,0,3
35,1,1,0,9,393,4,201,17,1
52,1,0,0,9,255,1,-1,0,3
31,2,0,0,9,372,1,-1,0,3
31,1,0,0,9,234,1,-1,0,3
38,3,0,0,9,349,2,183,1,2
28,1,0,0,9,487,1,97,2,0
72,1,0,0,9,208,1,91,1,2
29,1,1,0,9,414,1,184,1,0
46,1,0,0,9,541,1,-1,0,3
53,1,1,0,9,160,1,-1,0,3
58,1,0,1,9,1628,2,188,8,2
22,2,0,0,9,260,5,103,1,2
28,1,0,0,2,357,1,188,3,1
31,1,0,0,2,310,1,-1,0,3
26,2,0,0,2,346,1,-1,0,3
60,2,1,0,2,415,1,190,5,0
29,1,0,0,2,244,2,184,1,2
36,2,0,0,2,284,1,171,1,0
68,2,0,0,2,154,1,97,2,0
48,2,0,0,2,155,1,120,3,2
53,0,1,0,2,352,1,-1,0,3
39,1,0,0,2,472,1,-1,0,3
28,1,0,0,2,350,1,182,1,2
72,3,0,1,2,705,2,-1,0,3
29,2,0,0,2,271,2,-1,0,3
26,2,0,0,2,208,2,-1,0,3
49,2,0,0,2,439,3,185,5,2
43,2,0,0,2,821,5,242,1,2
28,3,0,0,2,232,3,310,2,0
44,1,1,0,2,360,2,105,5,2
73,0,0,0,2,696,10,-1,0,3
39,2,0,0,2,929,5,189,1,1
29,1,0,0,2,415,2,116,4,0
31,1,1,0,2,620,3,-1,0,3
30,1,0,0,2,329,2,-1,0,3
50,1,1,0,2,254,3,385,2,1
42,2,0,0,2,288,7,183,4,2
37,1,1,0,2,179,1,190,1,2
49,1,0,0,2,854,1,-1,0,3
59,1,0,0,2,479,2,-1,0,3
80,0,0,1,2,343,2,-1,0,3
86,1,0,1,2,595,1,-1,0,3
69,3,0,1,2,395,1,-1,0,3
79,1,0,0,2,456,2,275,9,2
36,1,0,0,2,149,3,-1,0,3
49,2,0,0,2,336,5,-1,0,3
69,1,1,0,2,429,1,-1,0,3
66,3,0,1,2,441,2,156,1,1
32,2,1,0,2,798,1,185,5,1
47,2,0,1,2,805,1,190,1,1
58,2,0,0,2,422,1,188,3,2
64,0,0,0,2,232,1,-1,0,3
72,0,0,0,2,582,4,115,1,1
79,0,0,0,2,166,3,126,3,1
30,1,0,0,2,420,1,175,2,0
36,2,0,0,2,321,3,189,4,2
53,2,0,0,2,351,1,-1,0,3
34,2,0,0,2,324,2,-1,0,3
29,1,0,0,2,279,3,189,19,1
29,2,0,0,2,314,1,195,1,2
81,1,0,1,2,443,1,-1,0,3
57,1,0,0,2,283,2,196,1,2
72,1,0,0,2,546,2,-1,0,3
34,1,0,0,2,330,2,127,3,2
57,3,0,0,2,222,2,231,1,0
66,0,0,0,2,726,3,-1,0,3
27,1,0,0,2,170,4,197,2,2
50,2,1,0,2,406,1,182,2,0
75,1,0,0,2,415,7,-1,0,3
50,1,0,1,2,294,3,315,4,2
32,1,1,0,2,322,1,189,1,2
59,0,0,0,2,467,1,186,2,2
68,1,0,1,2,2062,2,257,1,2
31,2,1,0,2,264,2,-1,0,3
64,2,0,0,2,367,2,294,2,0
30,1,0,0,2,321,2,-1,0,3
60,1,0,0,2,190,1,188,9,2
35,2,0,0,2,410,3,165,2,1
72,0,0,0,2,305,3,309,5,2
30,0,0,0,2,282,1,203,1,2
52,1,0,0,2,422,2,-1,0,3
33,2,0,0,2,250,3,-1,0,3
84,1,0,1,2,679,1,313,2,1
43,2,0,0,2,206,2,196,2,2
39,2,1,0,2,315,1,210,2,2
25,2,0,0,2,400,3,-1,0,3
38,1,0,0,2,473,2,216,2,0
44,3,0,0,2,893,1,-1,0,3
20,3,0,0,2,284,1,-1,0,3
32,2,1,0,2,155,1,197,1,2
23,1,0,0,2,296,1,176,4,2
35,1,0,0,2,1370,3,209,3,2
61,1,0,0,2,63,3,200,9,2
46,2,0,0,2,369,2,-1,0,3
70,0,0,0,4,301,2,-1,0,3
25,1,0,0,4,202,1,91,1,2
57,1,0,1,4,585,1,192,2,2
55,1,0,0,4,210,1,192,2,2
33,2,1,0,4,170,1,343,1,1
73,0,0,1,4,767,2,83,1,2
34,1,0,0,4,377,1,-1,0,3
31,1,0,0,4,229,1,279,2,2
25,1,0,0,4,265,2,-1,0,3
30,2,0,0,4,316,2,-1,0,3
28,2,0,0,4,409,2,-1,0,3
21,1,0,1,4,661,2,92,1,2
87,0,0,1,4,512,2,-1,0,3
22,1,0,0,4,143,2,-1,0,3
28,2,0,0,4,163,1,91,3,0
31,2,0,0,4,260,1,194,2,2
60,1,0,0,4,380,3,-1,0,3
41,3,1,0,4,248,3,-1,0,3
24,1,0,0,4,108,2,-1,0,3
54,2,0,0,4,452,3,-1,0,3
35,2,0,0,4,187,7,-1,0,3
70,0,0,1,4,372,1,196,2,2
62,1,0,0,4,183,1,90,4,1
59,0,0,0,4,309,1,91,10,2
48,1,0,0,4,517,1,282,4,2
45,1,0,0,4,233,1,-1,0,3
36,3,0,0,4,589,2,-1,0,3
33,1,0,0,4,305,2,274,1,2
32,1,0,0,4,366,2,-1,0,3
60,2,1,0,4,295,3,347,1,0
39,2,0,0,4,348,2,-1,0,3
37,1,0,0,4,396,2,-1,0,3
85,0,0,0,4,233,3,-1,0,3
79,0,0,1,4,326,2,272,2,2
64,1,0,0,4,366,1,91,2,0
42,1,1,0,4,453,1,67,9,2
47,1,0,0,4,262,1,91,1,2
66,1,0,0,4,353,1,195,1,2
61,1,0,0,4,639,1,94,1,2
27,2,0,0,4,240,1,301,3,0
63,1,0,0,4,423,1,-1,0,3
36,2,0,0,4,255,1,88,1,2
38,0,1,0,4,696,1,202,2,2
92,3,0,0,4,164,4,96,3,2
77,1,0,1,4,1616,1,95,2,2
30,1,0,0,4,143,1,-1,0,3
81,0,0,0,4,340,1,92,1,2
42,3,0,0,4,245,1,92,2,2
48,1,0,0,4,142,1,238,3,1
52,1,1,0,4,342,1,92,2,2
38,1,0,0,4,164,4,92,4,2
61,3,1,0,4,181,1,92,1,2
20,3,0,0,4,196,3,202,2,2
39,1,0,0,4,366,1,436,10,0
44,1,1,0,4,701,1,-1,0,3
73,0,0,0,4,399,3,-1,0,3
36,2,0,0,4,918,1,93,1,2
48,2,0,0,4,417,4,-1,0,3
52,1,0,0,4,390,4,93,1,2
30,1,0,0,4,293,2,-1,0,3
36,2,0,0,4,130,2,-1,0,3
80,0,0,0,4,151,1,91,3,2
33,2,0,0,4,202,1,83,3,2
56,2,0,0,4,186,1,433,1,0
54,1,0,0,4,161,1,98,2,0
34,2,0,0,4,155,2,-1,0,3
66,2,0,0,4,216,1,91,4,2
52,0,0,0,4,223,1,-1,0,3
60,1,1,0,4,177,2,-1,0,3
28,1,1,0,4,254,3,142,6,2
56,0,0,0,4,144,1,102,1,1
36,2,0,0,4,313,1,120,3,0
45,2,0,0,4,479,11,-1,0,3
60,3,0,1,3,265,1,-1,0,3
33,1,0,0,3,563,5,-1,0,3
77,2,0,1,3,483,2,-1,0,3
66,0,0,0,3,474,1,172,2,1
45,2,0,0,3,577,1,-1,0,3
30,3,0,0,3,204,1,-1,0,3
56,1,0,0,3,336,2,281,2,0
64,3,0,1,3,219,2,-1,0,3
30,2,0,0,3,179,1,93,1,1
33,1,1,0,3,355,1,301,5,2
72,0,0,0,3,443,2,82,3,2
44,2,1,0,3,508,1,92,4,0
37,1,0,0,3,129,1,174,2,1
52,1,0,0,3,153,1,48,3,2
37,1,1,0,3,140,1,366,2,0
34,2,0,0,3,301,3,-1,0,3
78,3,0,1,3,892,2,104,4,2
45,1,0,0,3,373,1,92,1,2
68,2,0,0,3,279,2,181,1,0
53,2,0,0,3,208,1,-1,0,3
39,1,0,0,3,658,3,-1,0,3
55,2,0,0,3,305,2,94,3,2
32,2,0,0,3,233,3,276,2,0
76,0,0,1,3,429,1,-1,0,3
35,1,0,0,3,195,6,97,12,1
55,1,0,0,3,390,2,150,6,2
41,2,1,0,3,261,1,184,6,2
35,2,0,0,3,649,1,176,1,0
80,1,0,1,3,739,1,181,2,0
38,1,0,0,3,383,1,181,5,0
48,1,1,0,3,489,1,178,2,0
25,3,0,0,3,151,1,297,1,2
36,2,0,0,3,195,1,176,5,0
29,2,0,0,3,110,2,64,2,2
58,1,0,0,3,286,2,-1,0,3
46,1,1,0,3,376,2,129,3,1
23,2,1,0,3,190,2,280,8,0
67,1,0,0,3,186,2,97,1,2
30,2,0,0,3,1133,3,101,1,1
22,1,0,0,3,363,1,187,1,2
45,1,0,1,3,309,1,446,3,0
40,2,0,1,3,78,6,-1,0,3
35,2,0,0,3,469,2,185,2,0
33,1,0,0,3,359,1,92,3,2
60,1,1,0,3,127,1,558,7,1
24,2,0,0,3,98,1,92,1,2
18,3,0,0,3,92,1,183,1,2
65,2,0,1,3,290,1,92,1,2
27,2,0,0,3,120,2,104,2,0
35,1,0,0,3,63,4,182,5,0
39,2,1,0,3,125,2,183,2,0
53,1,0,0,3,164,2,92,1,2
23,1,0,0,3,742,2,182,1,0
34,1,1,0,3,243,2,92,3,2
36,2,0,0,3,629,2,-1,0,3
52,1,0,0,3,153,1,92,13,2
36,3,0,0,3,151,1,-1,0,3
61,2,1,0,3,158,2,92,5,2
58,1,1,0,3,511,3,183,6,2
48,1,0,0,3,406,2,92,2,2
34,2,0,0,3,314,2,156,4,1
58,1,0,0,3,135,2,92,5,2
39,1,1,0,3,691,2,180,5,0
44,2,0,0,3,71,1,190,1,2
54,1,0,0,3,449,1,91,3,2
27,2,0,0,3,293,1,91,4,2
77,1,0,0,3,288,1,188,1,2
30,1,0,0,3,112,8,-1,0,3
61,2,0,0,3,226,3,-1,0,3
76,0,0,0,3,309,1,90,4,2
28,1,1,0,3,253,1,174,4,2
35,2,1,0,3,391,2,92,5,2
59,1,0,0,3,268,1,183,7,2
42,1,1,0,3,456,2,184,2,2
35,2,0,0,3,352,1,183,1,2
71,1,0,0,3,660,1,-1,0,3
60,1,0,0,3,467,1,182,3,2
34,1,1,0,3,231,2,297,2,0
57,0,0,0,3,981,1,90,6,2
75,1,0,0,3,515,1,183,1,0
64,2,0,0,3,671,1,181,3,0
36,2,0,0,3,419,2,183,1,2
29,1,0,0,3,328,2,183,4,2
34,2,0,0,3,637,1,183,1,2
26,1,0,0,3,218,1,-1,0,3
41,2,0,0,3,138,2,184,3,2
47,1,0,0,3,171,2,182,4,1
52,2,0,0,3,181,3,-1,0,3
32,1,0,0,3,375,1,374,1,1
21,1,0,1,3,379,5,93,2,2
54,1,0,0,3,251,1,186,3,2
29,2,0,0,3,138,2,92,2,2
32,2,0,0,3,666,4,-1,0,3
38,1,0,0,3,1835,3,182,2,2
48,1,0,0,3,382,4,185,6,2
46,2,0,0,3,295,2,616,1,0
32,1,1,0,3,83,6,187,3,2
49,0,1,0,3,136,1,-1,0,3
37,2,1,0,3,93,1,91,9,0
37,2,0,0,3,531,1,91,2,2
23,1,0,0,3,201,3,186,2,2
58,1,0,0,3,216,1,91,4,2
45,2,1,0,3,91,4,185,6,2
30,1,0,0,3,337,1,95,2,2
23,1,0,0,3,379,1,91,1,2
34,2,1,0,3,308,1,94,4,2
27,2,1,0,3,205,3,-1,0,3
28,2,0,0,3,659,4,-1,0,3
61,2,0,0,3,394,3,189,1,2
27,1,0,0,3,171,1,91,2,2
34,2,0,2,3,386,1,-1,0,3
52,1,1,0,3,220,1,63,5,0
28,1,1,0,3,416,2,-1,0,3
35,2,0,0,3,737,1,561,2,2
66,1,0,0,3,232,1,181,1,2
52,1,0,0,3,222,1,553,4,0
26,2,1,0,3,269,1,-1,0,3
38,2,1,0,3,255,2,555,6,2
59,2,0,0,3,222,4,94,2,2
47,1,1,0,3,388,1,262,7,2
22,3,0,0,3,145,3,192,1,0
82,1,0,1,3,330,1,-1,0,3
60,1,0,0,3,302,1,184,1,2
53,2,0,2,3,392,1,-1,0,3
39,2,0,0,3,543,1,189,1,0
27,3,0,0,3,326,1,-1,0,3
35,2,0,0,3,155,1,-1,0,3
80,0,0,0,3,639,1,189,1,0
47,1,0,0,3,269,1,187,5,2
72,2,0,0,3,279,1,-1,0,3
45,2,0,0,3,95,2,265,11,1
37,2,0,1,3,367,1,176,6,0
29,2,0,0,3,132,1,103,7,0
40,2,1,0,3,228,2,182,6,0
32,2,1,2,3,61,1,384,2,0
20,1,0,0,3,175,1,92,6,2
48,2,0,0,3,127,2,184,2,2
60,1,0,0,3,137,1,187,4,2
70,0,0,0,3,694,1,184,5,0
78,1,0,0,3,151,1,-1,0,3
52,3,0,0,3,242,2,-1,0,3
61,2,0,0,3,481,2,-1,0,3
27,1,1,0,3,416,3,-1,0,3
63,1,0,0,3,318,1,388,1,2
59,1,1,0,3,1422,1,461,1,0
22,1,0,1,3,169,1,191,3,2
66,3,1,0,3,98,1,87,10,0
74,0,0,0,3,385,2,-1,0,3
52,1,0,0,3,959,3,186,6,2
71,1,0,0,3,771,1,171,1,2
33,2,0,0,3,335,3,102,2,0
56,1,0,0,3,229,1,192,4,2
30,2,0,0,3,427,1,191,3,2
73,3,0,1,3,270,3,133,2,2
28,1,1,0,7,525,1,89,11,0
27,2,0,0,7,658,1,-1,0,3
38,1,0,0,7,207,1,-1,0,3
28,1,1,0,7,177,1,288,2,0
37,2,1,0,7,313,1,152,2,2
47,0,0,0,7,136,2,203,1,1
60,2,0,0,7,228,4,390,2,1
42,1,1,0,7,311,2,-1,0,3
27,2,0,1,7,187,3,322,1,1
25,1,0,0,7,141,1,180,2,0
90,0,0,1,7,557,1,-1,0,3
29,3,0,0,7,145,2,198,1,0
29,2,1,0,7,355,1,86,5,0
63,1,0,0,7,180,2,-1,0,3
32,2,0,0,7,177,2,133,5,1
32,2,1,0,7,251,1,181,4,0
42,2,0,0,7,148,1,87,4,0
26,2,1,0,7,456,2,281,5,2
73,1,0,0,7,562,3,181,2,0
26,1,0,0,7,229,1,205,1,0
60,1,0,0,7,115,1,-1,0,3
25,1,0,0,7,418,1,-1,0,3
64,2,0,1,7,341,4,179,4,2
68,0,0,0,7,373,1,-1,0,3
39,1,0,2,7,257,1,394,1,0
40,1,0,0,7,219,1,91,6,1
37,2,0,0,7,319,1,-1,0,3
36,1,1,0,7,498,2,179,7,2
33,2,0,0,7,264,2,278,1,2
83,2,0,1,7,659,1,-1,0,3
31,2,1,0,7,277,4,286,1,0
64,1,0,0,7,409,1,-1,0,3
59,1,0,0,7,301,1,89,2,2
33,2,0,0,7,241,2,-1,0,3
35,2,0,0,7,139,2,181,3,2
69,3,0,1,7,225,1,90,1,2
31,2,0,0,7,469,1,181,2,2
73,0,0,0,7,176,1,-1,0,3
35,1,1,0,7,301,1,90,4,2
28,2,0,0,7,236,1,-1,0,3
34,2,0,0,7,212,3,181,6,2
33,2,1,0,7,305,1,326,1,2
36,1,0,0,7,288,2,90,3,2
44,3,0,0,7,700,2,154,3,2
19,3,0,0,7,273,2,182,1,2
28,2,0,0,7,295,1,-1,0,3
51,0,0,1,7,450,3,181,6,2
52,1,0,0,7,436,2,182,1,2
61,1,1,0,7,239,1,-1,0,3
39,2,0,0,7,106,2,478,3,0
37,1,0,0,7,335,1,-1,0,3
80,0,0,1,7,290,1,93,2,2
61,1,0,0,7,212,1,-1,0,3
72,1,0,0,7,229,3,339,1,0
36,2,0,0,7,213,3,182,6,2
74,2,0,0,7,192,1,185,2,2
35,1,0,0,7,427,1,181,3,2
82,0,0,1,7,506,2,195,1,1
71,2,0,1,7,577,7,-1,0,3
38,1,1,0,7,180,1,302,3,2
38,3,0,0,7,261,1,-1,0,3
53,1,0,1,7,295,1,91,2,2
29,2,1,0,7,231,1,181,2,2
64,0,0,0,7,881,3,155,2,0
35,1,0,2,7,473,1,-1,0,3
35,1,0,0,7,237,1,-1,0,3
46,2,0,0,7,420,1,276,1,1
25,1,0,0,7,265,1,-1,0,3
46,2,1,0,7,910,2,184,4,2
59,2,0,0,7,467,2,188,6,1
35,1,0,0,7,593,4,90,6,1
22,1,1,0,7,254,2,-1,0,3
31,2,0,0,7,247,3,187,3,2
43,2,0,0,7,173,2,181,4,2
35,2,1,0,7,215,1,-1,0,3
60,1,0,0,7,248,1,90,10,2
54,1,0,0,7,222,1,188,6,1
29,2,0,0,7,273,1,-1,0,3
30,1,0,0,7,128,1,106,2,2
28,2,0,0,7,191,2,-1,0,3
43,1,0,0,7,101,1,421,1,2
37,1,0,0,7,156,1,-1,0,3
62,2,0,0,7,187,1,178,2,2
57,2,0,0,7,272,1,178,6,2
33,2,0,0,7,288,3,-1,0,3
47,2,1,0,7,360,1,326,8,0
39,2,0,0,7,281,1,-1,0,3
30,2,0,0,7,92,2,90,2,2
28,2,0,1,7,433,3,342,1,0
57,2,0,0,7,277,2,337,1,2
23,1,0,0,7,236,1,92,2,1
56,2,0,2,7,110,1,-1,0,3
44,2,1,0,7,262,2,-1,0,3
80,0,0,0,7,577,1,223,3,1
47,2,0,0,7,193,1,181,1,2
27,1,0,0,7,175,1,181,1,0
26,2,1,0,0,149,1,350,1,2
50,1,0,0,0,280,1,184,3,2
84,1,0,1,0,390,1,94,3,2
86,0,0,1,0,558,2,-1,0,3
46,3,0,1,0,216,3,370,1,0
45,1,0,0,0,358,2,-1,0,3
60,0,0,2,0,111,1,-1,0,3
47,1,1,0,0,144,4,374,2,2
53,1,0,0,0,558,1,-1,0,3
54,1,1,0,0,547,1,626,2,0
19,1,0,0,0,327,3,-1,0,3
24,1,0,0,0,907,4,185,7,0
39,2,0,0,0,208,1,-1,0,3
53,2,0,0,0,170,1,-1,0,3
29,3,0,0,0,459,1,307,1,0
30,2,1,0,0,470,7,426,3,1
32,1,1,0,0,317,1,363,2,2
33,2,1,0,0,196,1,363,1,0
33,2,1,0,0,122,1,98,2,2
57,3,0,0,0,177,2,210,3,0
27,2,1,0,0,604,3,236,2,0
55,2,1,0,0,222,2,-1,0,3
36,2,0,2,0,481,1,-1,0,3
26,2,0,0,0,524,4,206,5,2
31,1,0,0,0,176,1,-1,0,3
25,0,0,0,0,176,3,-1,0,3
49,1,1,0,0,223,1,182,2,0
30,2,0,0,0,1093,1,-1,0,3
32,2,0,0,0,232,1,348,1,2
36,2,0,0,0,567,1,595,2,0
38,2,0,0,0,240,1,179,2,0
45,0,0,2,0,122,1,-1,0,3
36,3,0,0,0,398,2,-1,0,3
23,1,0,0,0,256,5,181,2,2
38,1,0,2,0,173,1,-1,0,3
44,0,1,0,0,250,1,181,8,2
35,2,0,0,0,133,8,183,2,2
75,1,0,1,0,185,1,181,2,2
26,2,0,0,0,200,1,-1,0,3
59,1,0,0,0,159,2,378,3,0
30,2,0,0,0,141,1,-1,0,3
36,0,0,0,0,330,1,311,4,2
39,1,0,0,0,214,1,-1,0,3
24,2,1,0,0,442,2,246,2,1
22,1,0,0,0,218,2,181,1,2
36,2,1,0,0,297,4,182,2,1
22,2,0,0,0,330,3,-1,0,3
34,2,0,0,0,125,2,-1,0,3
22,0,0,0,0,529,1,181,4,2
57,2,1,1,0,1143,5,-1,0,3
30,2,0,0,0,175,6,183,1,2
55,1,0,0,0,167,1,181,3,2
38,1,1,1,0,162,1,181,5,2
39,1,1,0,0,462,1,648,1,0
38,1,0,0,0,379,3,202,1,2
24,1,0,0,0,476,1,-1,0,3
30,1,0,1,0,595,3,254,1,0
29,2,0,1,0,403,1,-1,0,3
25,3,0,1,0,623,2,-1,0,3
52,1,1,0,0,224,2,182,1,2
62,2,0,0,0,554,1,304,2,2
40,2,0,0,0,499,6,185,4,2
76,1,0,1,0,263,4,-1,0,3
31,1,0,0,0,342,1,-1,0,3
42,1,1,0,0,296,1,521,1,0
43,3,0,0,0,291,1,182,3,2
73,0,0,0,0,888,1,182,3,2
41,2,0,0,0,252,9,185,5,1
77,3,1,0,0,361,2,182,5,2
46,0,1,0,0,465,2,369,2,2
35,1,0,0,0,182,2,186,2,2
26,2,0,0,0,192,1,334,1,0
45,1,1,0,0,1472,1,192,4,0
29,2,0,0,0,328,2,143,2,2
30,2,0,0,0,212,1,202,2,2
26,2,0,0,0,175,1,-1,0,3
63,0,0,1,0,325,1,180,7,0
37,1,0,1,0,426,2,179,3,1
26,2,0,0,0,321,1,449,1,1
54,3,0,1,0,473,2,182,2,0
30,1,1,2,0,370,1,-1,0,3
61,1,0,0,0,159,3,-1,0,3
69,1,0,0,0,184,2,126,2,1
76,3,0,1,0,403,1,182,1,2
30,2,0,0,0,545,2,181,8,2
64,1,0,0,0,392,1,182,1,2
55,1,1,0,0,623,1,181,3,2
55,2,0,0,0,387,2,-1,0,3
29,2,0,0,0,226,2,-1,0,3
41,2,0,0,0,882,1,181,3,2
63,0,0,1,0,660,1,191,1,0
45,1,0,0,0,388,2,-1,0,3
32,2,0,0,0,250,3,-1,0,3
41,2,1,1,0,395,3,426,1,1
37,1,0,0,0,449,1,398,1,2
19,1,0,0,0,169,1,190,2,2
61,1,0,0,0,315,1,182,2,2
40,2,0,0,0,463,1,-1,0,3
30,2,0,0,0,262,3,189,11,1
54,2,0,0,0,183,1,183,2,2
49,1,0,0,0,551,1,-1,0,3
45,1,0,0,8,552,1,90,2,2
48,1,1,0,8,361,1,89,3,2
60,0,0,0,8,494,1,95,2,2
34,1,0,1,8,714,1,-1,0,3
29,2,0,0,8,268,1,88,4,2
77,2,0,1,8,421,1,92,2,2
64,3,0,0,8,153,2,182,11,2
80,0,0,1,8,209,1,53,3,2
26,2,0,0,8,188,2,-1,0,3
33,2,1,0,8,389,1,195,4,2
41,2,1,0,8,258,1,90,7,2
28,2,0,0,8,338,1,-1,0,3
74,1,0,0,8,226,1,99,2,0
29,3,0,0,8,232,1,89,4,1
72,0,0,1,8,510,4,-1,0,3
18,3,0,0,8,443,4,-1,0,3
46,1,1,0,8,246,1,55,5,2
37,2,0,0,8,195,1,90,3,1
37,2,0,0,8,243,2,98,2,0
32,1,0,0,8,292,3,-1,0,3
51,2,0,0,8,662,2,66,2,2
77,3,0,1,8,300,3,-1,0,3
35,2,0,0,8,226,2,88,4,2
53,2,0,0,8,211,4,88,8,2
46,2,1,0,8,583,6,53,6,2
78,1,0,0,8,309,1,181,1,2
34,1,0,0,8,171,2,181,3,2
54,2,0,0,8,166,3,182,10,2
33,1,0,0,8,317,1,181,5,2
23,3,0,0,8,411,1,-1,0,3
34,2,1,0,8,620,3,-1,0,3
32,1,1,0,8,289,1,-1,0,3
54,1,0,0,8,260,1,91,4,2
40,1,1,0,8,306,1,181,5,2
63,2,0,0,8,263,1,181,2,2
37,2,1,0,8,216,1,87,10,2
48,1,1,0,8,328,2,182,3,2
28,1,0,0,8,624,1,-1,0,3
35,2,0,0,8,331,1,90,3,2
29,2,0,0,8,270,1,-1,0,3
68,1,0,0,8,356,1,71,5,2
53,1,0,0,8,393,1,84,1,1
37,2,0,0,8,234,1,87,3,2
58,1,0,0,8,336,3,87,5,2
37,2,1,0,8,567,3,275,4,0
37,2,0,0,8,404,2,183,2,1
34,1,0,0,8,526,3,179,3,2
50,1,1,0,8,196,8,182,4,2
56,0,0,0,8,220,1,179,1,2
57,0,0,0,8,700,4,92,7,2
29,0,0,0,8,1205,2,178,7,2
75,2,0,0,8,809,1,179,4,2
24,2,0,0,8,396,5,-1,0,3
46,2,0,0,8,466,4,88,3,2
27,2,0,0,8,379,1,258,10,1
52,2,0,0,8,376,1,181,3,2
38,2,0,0,8,272,2,182,3,2
33,2,0,0,8,508,1,-1,0,3
53,1,1,0,8,387,1,-1,0,3
64,1,0,0,8,336,1,89,5,0
84,0,0,1,8,353,3,-1,0,3
62,1,0,0,8,243,2,186,1,2
